ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000162490	DRAXIN	1	11751786	11785914	1	protein_coding	374946	DRAXIN	6.64368474068458e-10	1.633684269	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	4.5e-14	rs10779751:rs10779751;rs2273348:rs10779751;rs12136082	7
ENSG00000177674	AGTRAP	1	11796141	11814859	1	protein_coding	57085	AGTRAP	0.0416634032877011	0.454511006	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.5e-14	rs10779751;rs2273348:rs10779751:rs10779751;rs12136082	7
ENSG00000215910	C1orf167	1	11821844	11849642	1	protein_coding	284498	C1orf167	0.155526802173754	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	8.7e-13	rs10779751;rs12136082:rs10779751	7
ENSG00000177000	MTHFR	1	11845780	11866977	-1	protein_coding	4524	MTHFR	2.45515809266206e-07	-0.072473527	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	2.5e-14	rs10779751;rs12136082:rs10779751:rs10779751;rs2273348	7
ENSG00000011021	CLCN6	1	11866207	11903201	1	protein_coding	1185	CLCN6	0.163974191293187	0.647288258	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	2.5e-14	rs10779751;rs12136082:rs10779751:rs10779751;rs2273348	7
ENSG00000083444	PLOD1	1	11994262	12035595	1	protein_coding	5351	PLOD1	2.70207303676794e-07	-0.015951415	0	0	6	4.42732e-06	0.00142029	GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia	-	No	NA	1.1e-09	rs12136082	7
ENSG00000048707	VPS13D	1	12290124	12572099	1	protein_coding	55187	VPS13D	0.999992132395372	1.071902408	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	2.5e-14	rs10779751	7
ENSG00000142615	CELA2A	1	15783223	15798586	1	protein_coding	63036	CELA2A	1.98449208206109e-06	0.241069385	6	2.536	0	NA	NA	NA	NA	No	NA	NA	rs7530124	8
ENSG00000215704	CELA2B	1	15792404	15817895	1	protein_coding	51032	CELA2B	0.000617208883252854	-0.189559607	31	11.83	0	NA	NA	NA	NA	No	NA	2.1e-08	rs7530124	8
ENSG00000132906	CASP9	1	15817327	15853029	-1	protein_coding	842	CASP9	0.00319395567190647	NA	59	12.82	79	7.48418e-68	8.28632e-57	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	No	NA	1.9e-08	rs7530124	8
ENSG00000116138	DNAJC16	1	15853308	15918874	1	protein_coding	23341	DNAJC16	3.79285066744292e-05	-0.461867444	49	15.09	79	6.9943e-15	1.01935e-10	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	1.9e-08	rs7530124	8
ENSG00000116771	AGMAT	1	15898848	15911605	-1	protein_coding	79814	AGMAT	0.00367262488905154	0.42981668	20	10.75	79	1.82082e-48	2.58172e-41	GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.9e-08	rs7530124	8
ENSG00000197312	DDI2	1	15943995	15995539	1	protein_coding	84301	DDI2	0.941088127387327	-0.500352867	1	2.626	1	4.68254e-05	3.38571e-12	GTEx/v8/Brain_Cerebellum	NA	Yes	Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.9e-08	rs7530124	8
ENSG00000215695	RSC1A1	1	15986364	15988217	1	protein_coding	6248	RSC1A1	1.4572097447573e-08	-0.120736391	1	2.626	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.9e-08	rs7530124	8
ENSG00000116786	PLEKHM2	1	16010827	16061264	1	protein_coding	23207	PLEKHM2	0.00506557458482561	NA	0	0	73	2.8389e-12	2.77063e-27	GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal	-	No	NA	1.9e-08	rs7530124	8
ENSG00000162461	SLC25A34	1	16062900	16067891	1	protein_coding	284723	SLC25A34	0.000948152762042176	-0.288250228	0	0	1	1.70518e-06	1.69112e-72	GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid	NA	Yes	Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.9e-08	rs7530124	8
ENSG00000162460	TMEM82	1	16068917	16074477	1	protein_coding	388595	TMEM82	1.22973402675374e-05	0.12630308	0	0	0	NA	NA	NA	NA	Yes	Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.9e-08	rs7530124	8
ENSG00000186510	CLCNKA	1	16345370	16360545	1	protein_coding	1187	CLCNKA	2.74927659103062e-14	0.907950125	0	0	64	1.57343e-05	2.78695e-52	GTEx/v8/Muscle_Skeletal	+	No	NA	1.9e-08	rs7530124	8
ENSG00000142627	EPHA2	1	16450832	16482582	-1	protein_coding	1969	EPHA2	0.738294173427745	-0.62277622	0	0	6	2.73256e-05	0.02626	GTEx/v8/Adipose_Visceral_Omentum	-	No	NA	1.4e-05	rs2871775	9
ENSG00000132881	RSG1	1	16558195	16563657	-1	protein_coding	79363	RSG1	1.08197156167219e-06	0.269335837	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	NA	rs7530124	8
ENSG00000055070	SZRD1	1	16679070	16724640	1	protein_coding	26099	SZRD1	0.719865991219815	-0.664790354	0	0	51	3.36662e-05	0.025632	GTEx/v8/Cells_Cultured_fibroblasts	+	No	NA	2.1e-08	rs7530124	8
ENSG00000268674	FAM231B	1	16865561	16866070	1	protein_coding	729587	FAM231B	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs761423	9
ENSG00000219481	NBPF1	1	16888814	16940057	-1	protein_coding	55672	NBPF1	NA	NA	0	0	98	8.06648e-13	5.68143e-25	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	Yes	Liver:GM12878:IMR90:hESC	5.5e-11	rs761423;rs2871775;rs4920608;rs761423:rs2871775	9
ENSG00000058453	CROCC	1	17066768	17299474	1	protein_coding	9696	CROCC	4.70612895871808e-20	0.275112815	15	15.97	102	3.02293e-35	6.17533e-37	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	5.5e-11	rs761423;rs4920608;rs2871775	9
ENSG00000117122	MFAP2	1	17300997	17307330	-1	protein_coding	4237	MFAP2	0.000124328486872189	NA	20	14.32	102	1.34427e-44	1.52362e-81	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	5.5e-11	rs761423;rs4920608;rs2871775	9
ENSG00000159363	ATP13A2	1	17312453	17338423	-1	protein_coding	23400	ATP13A2	0.00120495054739301	NA	35	14.73	102	8.26274e-30	9.9304e-28	GTEx/v8/Whole_Blood:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	IMR90	5.5e-11	rs4920608;rs761423;rs2871775	9
ENSG00000117118	SDHB	1	17345217	17380665	-1	protein_coding	6390	SDHB	0.0501027715702188	-0.58864585	60	12.87	102	1.99861e-21	7.49227e-17	GTEx/v8/Adrenal_Gland:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	IMR90	5.5e-11	rs2871775;rs4920608;rs761423;rs2871775:rs2871775:rs4920608	9
ENSG00000117115	PADI2	1	17393256	17445948	-1	protein_coding	11240	PADI2	0.000124031218347057	1.165795451	23	10.78	102	1.81877e-25	4.12753e-194	GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	No	NA	5.5e-11	rs2871775;rs761423;rs4920608	9
ENSG00000142619	PADI3	1	17575593	17610728	1	protein_coding	51702	PADI3	4.68791671509589e-10	0.703474197	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	8.3e-06	rs2871775	9
ENSG00000159339	PADI4	1	17634690	17690499	1	protein_coding	23569	PADI4	1.30424837822011e-09	0.090356385	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.3e-06	rs2871775	9
ENSG00000269468	AC004824.2	1	17655507	17676070	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	8.3e-06	rs2871775	9
ENSG00000070831	CDC42	1	22379120	22419437	1	protein_coding	998	CDC42	0.656574472233884	-0.512763983	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.7e-16	rs3845520:rs3845520;rs9426689	10
ENSG00000162552	WNT4	1	22443798	22470462	-1	protein_coding	54361	WNT4	0.153837855740478	0.856326538	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.7e-16	rs3845520:rs3845520;rs9426689	10
ENSG00000184677	ZBTB40	1	22778344	22857650	1	protein_coding	9923	ZBTB40	1.21207769768767e-05	0.274816097	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.7e-16	rs3845520:rs3845520;rs9426689	10
ENSG00000173372	C1QA	1	22962999	22966101	1	protein_coding	712	C1QA	0.0497899792321254	0.221836438	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs309539:rs4655138:rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000159189	C1QC	1	22970123	22974603	1	protein_coding	714	C1QC	0.0173819025149602	0.719487547	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs309539:rs4655138:rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000173369	C1QB	1	22979255	22988031	1	protein_coding	713	C1QB	0.0858810485832231	0.026532976	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs309539:rs4655138:rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000133216	EPHB2	1	23037332	23241818	1	protein_coding	2048	EPHB2	0.999948635231362	-0.362525761	1	0.608	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.1e-16	rs309539;rs309539:rs4655138:rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000215906	LACTBL1	1	23279536	23291831	-1	protein_coding	646262	LACTBL1	NA	NA	33	13.19	175	1.23257e-54	9.32385e-48	GTEx/v8/Testis	+	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs309539;rs4655138;rs3845520;rs9426689;rs9426689:rs3845520:rs3845520	10
ENSG00000227868	C1orf234	1	23337327	23342343	-1	protein_coding	729059	C1orf234	NA	0.199703302	24	7.369	133	1.79659e-08	5.64632e-05	GTEx/v8/Testis	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs3845520;rs4655138;rs9426689;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000004487	KDM1A	1	23345941	23410182	1	protein_coding	23028	KDM1A	0.991027964686515	0.241352578	60	22.7	4	6.51021e-05	0.0133559	GTEx/v8/Thyroid	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.7e-16	rs3845520;rs4655138;rs9426689;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000169641	LUZP1	1	23410516	23504301	-1	protein_coding	7798	LUZP1	0.287846256098982	-0.967991959	65	22.7	107	5.31243e-10	7.84937e-13	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	-	Yes	Aorta:Left_Ventricle:Liver:Lung:Pancreas:Psoas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.1e-16	rs3845520;rs9426689;rs4655138;rs3845520:rs3845520;rs9426689:rs9426689:rs4655138:rs309539	10
ENSG00000179546	HTR1D	1	23516993	23521222	-1	protein_coding	3352	HTR1D	0.813006424567561	0.357858926	12	10.46	58	1.28346e-07	5.6708e-09	GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial	-	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-16	rs9426689;rs4655138;rs3845520;rs3845520:rs3845520;rs9426689:rs9426689:rs4655138:rs309539	10
ENSG00000125944	HNRNPR	1	23630264	23670829	-1	protein_coding	10236	HNRNPR	0.999079074304417	-0.733548061	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.7e-16	rs3845520:rs3845520;rs9426689:rs9426689:rs4655138	10
ENSG00000125945	ZNF436	1	23685941	23695935	-1	protein_coding	80818	ZNF436	0.304488387158864	-0.229845222	0	0	126	9.28886e-10	1.75795e-91	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	IMR90:Mesenchymal_Stem_Cell	1.1e-16	rs309539;rs4655138;rs3845520;rs9426689;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000249087	C1orf213	1	23695490	23698332	1	protein_coding	148898	C1orf213	0.000260771141851481	NA	0	0	126	1.49725e-08	1.39327e-94	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	IMR90:Mesenchymal_Stem_Cell	1.1e-16	rs309539;rs3845520;rs9426689;rs4655138;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000204219	TCEA3	1	23707554	23751233	-1	protein_coding	6920	TCEA3	0.000965885853095805	NA	0	0	135	9.36374e-08	1.85952e-17	GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	IMR90:Mesenchymal_Stem_Cell	1.1e-16	rs3845520;rs9426689;rs4655138;rs309539;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000088280	ASAP3	1	23755056	23811061	-1	protein_coding	55616	ASAP3	2.35907220968951e-10	-0.119098762	0	0	1	0.000196569	3.23783e-16	GTEx/v8/Adipose_Subcutaneous	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.7e-16	rs4655138;rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000007968	E2F2	1	23832922	23857712	-1	protein_coding	1870	E2F2	0.914702778499156	-0.034311204	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.7e-16	rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000117318	ID3	1	23884409	23886285	-1	protein_coding	3399	ID3	0.68879433753555	-0.270653991	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.7e-16	rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000197880	MDS2	1	23907985	23967058	1	protein_coding	259283	MDS2	0.0429655728784688	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.7e-16	rs3845520:rs3845520;rs9426689:rs9426689	10
ENSG00000142676	RPL11	1	24018269	24022915	1	protein_coding	6135	RPL11	0.725843320629066	0.111094014	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.1e-16	rs3845520:rs4655138:rs3845520;rs9426689:rs9426689:rs309539	10
ENSG00000011007	TCEB3	1	24069645	24088549	1	protein_coding	6924	TCEB3	0.999991942292927	-0.590036169	0	0	1	0.000103876	0.0278231	GTEx/v8/Artery_Tibial	-	No	NA	3.3e-10	rs309539	10
ENSG00000057757	PITHD1	1	24104895	24114722	1	protein_coding	57095	PITHD1	0.102416722752494	-0.424805415	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.7e-16	rs3845520:rs3845520;rs9426689	10
ENSG00000011009	LYPLA2	1	24117460	24122029	1	protein_coding	11313	LYPLA2	0.979519145027567	-0.992130873	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.7e-16	rs3845520:rs3845520;rs9426689	10
ENSG00000162511	LAPTM5	1	31205316	31230667	-1	protein_coding	7805	LAPTM5	0.735702166051801	0.130102602	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.4e-10	rs4653017	13
ENSG00000162512	SDC3	1	31342314	31381608	-1	protein_coding	9672	SDC3	0.527916180650144	NA	0	0	1	9.12285e-05	0.000285675	GTEx/v8/Thyroid	-	No	NA	7.1e-10	rs12032291	11
ENSG00000121769	FABP3	1	31838472	31849697	-1	protein_coding	2170	FABP3	0.354913336595959	-0.283271637	0	0	0	NA	NA	NA	NA	Yes	IMR90	7e-11	rs12032291	11
ENSG00000168528	SERINC2	1	31882412	31907525	1	protein_coding	347735	SERINC2	1.03374403745308e-06	0.775898281	0	0	31	2.33256e-06	2.88255e-66	GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Testis	+	Yes	IMR90	3.7e-12	rs3818788;rs12032291	11
ENSG00000268950	AC114494.1	1	31902192	31902614	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	7e-11	rs12032291	11
ENSG00000142910	TINAGL1	1	32042116	32053288	1	protein_coding	64129	TINAGL1	0.245105548080211	-0.44126489	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	7e-11	rs12032291	11
ENSG00000121764	HCRTR1	1	32083287	32098119	1	protein_coding	3061	HCRTR1	0.261800018351598	NA	28	18.27	54	4.22836e-10	1.29545e-12	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pituitary:GTEx/v8/Thyroid	+	Yes	Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.5e-13	rs12032291;rs10914465;rs12032291:rs10914465:rs3818788:rs945211;rs3818788:rs945211	11
